塚	28
塛	0
塜	0
塝	24
塞	43497
塟	0
塠	0
塡	0
塢	0
塣	0
塤	0
塥	3
塦	0
塧	24
塨	0
塩	0
塪	0
填	14620
塬	142
塭	0
塮	0
塯	0
塰	0
塱	0
塲	0
塳	0
塴	24
塵	0
塶	0
塷	0
塸	0
塹	0
塺	0
塻	0
塼	0
塽	0
塾	679
塿	0
墀	355
墁	24
墂	0
境	156405
墄	0
墅	6169
墆	0
墇	0
墈	0
墉	609
墊	0
墋	0
墌	0
墍	18
墎	0
墏	0
墐	24
墑	0
墒	332
墓	22959
墔	1
墕	0
墖	0
増	0
墘	0
墙	72122
墚	0
墛	0
墜	3
墝	1
增	206017
墟	3345
墠	2
墡	1
墢	22
墣	0
墤	0
墥	2
墦	20
墧	0
墨	28849
墩	2478
墪	0
墫	0
墬	26
墭	0
墮	2
墯	0
墰	0
墱	0
墲	0
墳	1
墴	1
墵	3
墶	0
墷	0
墸	0
墹	0
墺	24
墻	7
墼	44
墽	0
墾	0
墿	0
壀	0
壁	63868
壂	0
壃	0
壄	0
壅	95
壆	3
壇	3
壈	13
壉	0
壊	0
壋	0
壌	0
壍	0
壎	4
壏	0
壐	0
壑	3650
壒	25
壓	52
壔	0
壕	1434
壖	18
壗	0
壘	2
壙	0
壚	0
壛	0
壜	0
壝	11
壞	2
壟	0
壠	0
壡	0
壢	0
壣	0
壤	6412
壥	1
壦	1
壧	0
壨	0
壩	24
壪	1
士	224206
壬	644
壭	0
壮	53127
壯	46
声	1171714
壱	0
売	0
壳	9726
壴	2
壵	0
壶	15301
壷	2
壸	45
壹	590
壺	3
壻	3
壼	3
壽	3
壾	0
壿	0
夀	0
夁	0
夂	2
夃	0
处	564769
夅	1
夆	2
备	187057
夈	0
変	0
夊	0
夋	0
夌	100
复	207974
夎	0
夏	50237
夐	47
夑	0
夒	1
夓	0
夔	489
夕	28544
外	782655
夗	2
夘	0
夙	3167
多	1126432
夛	0
夜	227266
夝	0
夞	0
够	166637
夠	0
夡	0
夢	4
夣	0
夤	425
夥	1493
夦	0
大	2947156
夨	0
天	1411351
太	494178
夫	385005
夬	32
夭	7117
央	80530
夯	643
夰	0
失	303178
夲	0
夳	0
头	1251755
夵	0
夶	24
夷	11228
夸	19088
夹	32796
夺	66202
夻	0
夼	26
夽	0
夾	0
夿	24
奀	1
奁	596
奂	431
奃	0
奄	4748
奅	0
奆	0
奇	254836
奈	44360
奉	55736
奊	0
奋	67061
奌	0
奍	0
奎	1466
奏	21925
奐	0
契	12960
奒	0
奓	0
奔	97859
奕	4352
奖	43042
套	87808
奘	38
奙	24
奚	2333
奛	0
奜	0
奝	0
奞	0
奟	24
奠	7357
奡	24
奢	7901
奣	0
奤	0
奥	39358
奦	0
奧	24
奨	0
奩	0
奪	0
奫	0
奬	0
奭	0
奮	0
奯	0
奰	24
奱	0
奲	0
女	857376
奴	41974
奵	0
奶	68118
奷	0
奸	25183
她	3303470
奺	0
奻	0
奼	0
好	1779117
奾	0
奿	0
妀	0
妁	243
如	1298224
妃	20479
妄	22370
妅	0
妆	15048
妇	137137
妈	140527
妉	0
妊	295
妋	0
妌	0
妍	4786
妎	0
妏	0
妐	0
妑	0
妒	15026
妓	10995
妔	0
妕	0
妖	65376
妗	18
妘	0
妙	94318
妚	0
妛	0
妜	0
妝	0
妞	7111
妟	0
妠	0
妡	0
妢	0
妣	85
妤	1095
妥	25879
妦	0
妧	0
妨	26578
妩	2808
妪	2894
妫	127
妬	28
妭	24
妮	11415
妯	301
妰	0
妱	0
妲	2081
妳	77
妴	2
妵	1
妶	3
妷	0
妸	0
妹	148079
妺	152
妻	100247
妼	24
妽	0
妾	16843
妿	0
姀	15
姁	22
姂	0
姃	15
姄	0
姅	28
姆	9648
姇	0
姈	1
姉	1
姊	44346
始	239686
姌	2
姍	3
姎	0
姏	0
姐	181291
姑	245733
姒	239
姓	107544
委	220358
姕	0
姖	0
姗	5628
姘	618
姙	6
姚	902
姛	0
姜	9637
姝	592
姞	31
姟	1
姠	0
姡	2
姢	2
姣	1516
姤	20
姥	16727
姦	4
姧	0
姨	23718
姩	0
姪	18
姫	0
姬	4597
姭	0
姮	1548
姯	0
姰	0
姱	2
姲	0
姳	0
姴	0
姵	0
姶	2
姷	1
姸	0
姹	518
姺	2
姻	17907
姼	0
姽	2
姾	0
姿	38316
娀	15
威	111649
娂	0
娃	34814
娄	1847
娅	857
娆	4
娇	72354
娈	227
娉	48
娊	0
娋	0
娌	275
娍	0
娎	0
娏	0
娐	0
娑	1177
娒	0
娓	2327
娔	0
娕	0
娖	2
娗	2
娘	321681
娙	1
娚	0
娛	4
娜	12502
娝	0
娞	0
娟	6834
娠	266
娡	1
娢	0
娣	778
娤	0
娥	4174
娦	0
娧	0
娨	0
娩	859
娪	0
娫	0
娬	1
娭	2
娮	0
娯	0
娰	0
娱	9043
娲	119
娳	0
娴	2784
娵	8
娶	30455
娷	0
娸	0
娹	0
娺	0
娻	0
娼	2871
娽	0
娾	24
娿	0
婀	1789
婁	0
婂	3
婃	1
婄	3
婅	0
婆	100348
婇	1
婈	0
婉	18007
婊	2036
婋	0
婌	0
婍	0
婎	0
婏	0
婐	1
婑	3
婒	0
婓	5
婔	0
婕	134
婖	1
婗	9
婘	0
婙	0
婚	117825
婛	153
婜	22
婝	0
婞	100
婟	0
婠	27
婡	0
婢	21349
婣	0
婤	0
婥	0
婦	0
婧	456
婨	0
婩	24
婪	3936
婫	0
婬	0
婭	0
婮	0
婯	0
婰	0
婱	0
婲	0
婳	0
婴	13780
婵	1928
婶	7126
婷	8306
婸	0
婹	0
婺	34
婻	0
婼	0
婽	0
婾	0
婿	10247
媀	0
媁	0
媂	0
媃	0
媄	0
媅	0
媆	0
媇	0
媈	0
媉	0
媊	0
媋	0
媌	0
媍	1
媎	0
媏	0
媐	0
媑	0
媒	27982
媓	0
媔	0
媕	24
媖	0
媗	0
媘	0
媙	0
媚	24866
媛	4798
媜	0
媝	0
媞	0
媟	0
媠	0
媡	0
媢	0
媣	0
媤	0
媥	0
媦	0
媧	0
媨	0
媩	0
媪	1204
媫	0
媬	24
媭	11
媮	2
媯	0
媰	0
媱	5
媲	1401
媳	13175
媴	0
媵	8
媶	0
媷	0
媸	96
媹	0
媺	18
媻	2
媼	9
媽	0
媾	333
媿	38
嫀	0
嫁	50233
嫂	26309
嫃	1
嫄	16
嫅	0
嫆	0
嫇	0
嫈	2
嫉	9553
嫊	0
嫋	5
嫌	28375
嫍	0
嫎	0
嫏	3
嫐	0
嫑	24
嫒	1069
嫓	0
嫔	2670
嫕	6
嫖	2447
嫗	0
嫘	19
嫙	0
嫚	4
嫛	4
嫜	19
嫝	0
嫞	0
嫟	1
嫠	72
嫡	2197
嫢	0
嫣	16149
嫤	0
嫥	2
嫦	1811
嫧	0
嫨	0
嫩	16295
嫪	9
嫫	401
嫬	0
嫭	0
嫮	0
嫯	24
嫰	1
嫱	637
嫲	5
嫳	1
嫴	0
嫵	3
嫶	2
嫷	1
嫸	0
嫹	0
嫺	0
嫻	2
嫼	1
嫽	1
嫾	0
嫿	0
嬀	1
嬁	7
嬂	0
嬃	0
嬄	0
嬅	1
嬆	0
嬇	1
嬈	0
嬉	3315
嬊	0
嬋	0
嬌	0
嬍	0
嬎	0
嬏	2
嬐	0
嬑	0
嬒	0
嬓	0
嬔	0
嬕	1
嬖	176
嬗	135
嬘	1
嬙	0
嬚	1
嬛	6
嬜	0
嬝	8
嬞	0
嬟	0
嬠	0
嬡	24
嬢	0
嬣	1
嬤	47
嬥	2
嬦	0
嬧	0
嬨	1
嬩	0
嬪	0
嬫	0
嬬	0
嬭	0
嬮	1
嬯	0
嬰	2
嬱	0
嬲	37
嬳	0
嬴	3424
嬵	0
嬶	24
嬷	14006
嬸	2
嬹	0
嬺	0
嬻	0
嬼	0
嬽	0
嬾	0
嬿	6
孀	2040
孁	0
孂	0
孃	46
孄	0
孅	2
孆	4
孇	3
孈	0
孉	0
孊	0
孋	0
孌	0
孍	0
孎	0
孏	0
子	2128383
孑	642
孒	0
孓	54
孔	53309
孕	13871
孖	0
字	305177
存	180784
孙	56467
孚	1739
孛	8
孜	4467
孝	19311
孞	0
孟	14737
孠	0
孡	0
孢	209
季	32448
孤	73707
孥	135
学	653071
孧	0
孨	0
孩	233074
孪	1304
孫	0
孬	419
孭	0
孮	6
孯	0
孰	3260
孱	702
孲	0
孳	213
孴	0
孵	1189
孶	0
孷	0
學	0
孹	0
孺	2524
孻	0
孼	0
孽	13569
孾	0
孿	0
宀	16
宁	64476
宂	0
它	357802
宄	96
宅	28965
宆	0
宇	46167
守	111683
安	388801
宊	0
宋	19735
完	374659
宍	0
宎	0
宏	25809
宐	0
宑	0
宒	0
宓	172
宔	0
宕	1127
宖	0
宗	49357
官	182697
宙	8072
定	927951
宛	4245
宜	45986
宝	177124
实	877954
実	0
宠	18728
审	65092
客	268289
宣	97165
室	146776
宥	739
宦	4431
宧	0
宨	0
宩	0
宪	13649
宫	89110
宬	0
宭	0
宮	0
宯	0
宰	17825
宱	0
宲	0
害	222249
宴	24207
宵	8116
家	1360748
宷	0
宸	596
容	297417
宺	0
宻	0
宼	0
宽	59804
宾	32139
宿	31197
寀	0
寁	0
寂	39810
寃	0
寄	28898
寅	2205
密	140022
寇	6876
寈	0
寉	0
寊	0
寋	0
富	100804
寍	0
寎	0
寏	0
寐	3036
寑	1
寒	121589
寓	13723
寔	35
寕	0
寖	18
寗	0
寘	25
寙	0
寚	24
寛	0
寜	0
寝	9516
寞	16358
察	114413
寠	3
寡	17348
寢	4
寣	0
寤	430
寥	5201
實	2
寧	0
寨	24312
審	2
寪	0
寫	1
寬	19
寭	0
寮	691
寯	1
寰	4842
寱	6
寲	0
寳	24
寴	0
寵	0
寶	25
寷	0
寸	34320
对	1781423
寺	21838
寻	121807
导	227863
寽	0
対	0
寿	20126
尀	1
封	88755
専	0
尃	3
射	104811
尅	2
将	833297
將	3
專	0
尉	7133
尊	84745
尋	0
尌	0
對	1
導	4
小	1377415
尐	0
少	575720
尒	1
尓	0
尔	83075
尕	201
尖	81258
尗	0
尘	48394
尙	0
尚	151790
尛	0
尜	0
尝	37192
尞	0
尟	11
尠	2
尡	0
尢	33
尣	0
尤	63951
尥	41
尦	0
尧	7964
尨	3
尩	0
尪	48
尫	8
尬	12638
尭	0
尮	0
尯	0
尰	3
就	2086336
尲	2
尳	0
尴	12656
尵	2
尶	0
尷	7
尸	54753
尹	6949
尺	58040
尻	98
尼	47371
尽	249955
尾	40763
尿	6852
局	196840
屁	20050
层	127863
屃	6
屄	42
居	176517
屆	2
屇	1
屈	38802
屉	3438
届	51077
屋	125623
屌	28
屍	2
屎	3195
屏	23215
屐	506
屑	14852
屒	0
屓	0
屔	5
展	510551
屖	0
屗	0
屘	0
屙	84
屚	0
屛	0
屜	1
屝	18
属	118029
屟	2
屠	16031
屡	9151
屢	1
屣	201
層	0
履	18246
屦	210
屧	11
屨	0
屩	7
屪	1
屫	0
屬	2
屭	1
屮	2
屯	3290
屰	0
山	451854
屲	0
屳	0
屴	0
屵	0
屶	0
屷	0
屸	0
屹	3110
屺	108
屻	1
屼	4
屽	0
屾	0
屿	1999
岀	0
岁	131219
岂	74006
岃	0
岄	0
岅	24
岆	0
岇	25
岈	2
岉	1
岊	0
岋	0
岌	1188
岍	314
岎	0
岏	4
岐	1122
岑	2120
岒	1
岓	4
岔	7495
岕	7
岖	1778
岗	38060
岘	165
岙	61
岚	5413
岛	43067
岜	83
岝	0
岞	7
岟	0
岠	3
岡	95
岢	7
岣	33
岤	0
岥	0
岦	0
岧	5
岨	29
岩	25360
岪	0
岫	343
岬	241
岭	16700
岮	0
岯	0
岰	24
岱	1919
岲	0
岳	19627
岴	0
岵	17
岶	0
岷	148
岸	59648
岹	0
岺	0
岻	0
岼	0
岽	7
岾	0
岿	186
峀	24
峁	108
峂	0
峃	0
峄	121
峅	0
峆	0
峇	0
峈	0
峉	0
峊	0
峋	1292
峌	0
峍	0
峎	0
峏	0
峐	0
峑	0
峒	26
峓	0
峔	0
峕	0
峖	24
峗	0
峘	0
峙	4022
峚	0
峛	0
峜	0
峝	0
峞	0
峟	0
峠	0
峡	10605
峢	0
峣	0
峤	8
峥	425
峦	3084
峧	0
峨	8137
峩	0
峪	690
峫	0
峬	0
峭	6168
峮	0
峯	0
峰	47708
峱	0
峲	0
峳	0
峴	0
峵	0
島	0
峷	0
峸	0
峹	0
峺	0
峻	10875
峼	0
峽	0
峾	0
峿	0
崀	1
崁	118
崂	67
崃	32
崄	20
崅	0
崆	31
崇	19568
崈	0
崉	0
崊	0
崋	4
崌	0
崍	0
崎	3593
崏	3
崐	137
崑	14
崒	2
崓	642
崔	7445
崕	1
崖	34962
崗	1
崘	0
崙	78
崚	54
崛	3467
崜	0
崝	0
崞	14
崟	143
崠	0
崡	1
崢	0
崣	0
崤	125
崥	0
崦	82
崧	36
崨	0
崩	13528
崪	0
崫	0
崬	0
崭	4411
崮	35
崯	0
崰	0
崱	1
崲	0
崳	11
崴	568
崵	2
崶	0
崷	1
崸	1
崹	0
崺	10
崻	1
崼	0
崽	2332
崾	5
崿	1
嵀	0
嵁	0
嵂	4
嵃	0
嵄	0
嵅	0
嵆	0
嵇	967
嵈	0
嵉	0
嵊	21
嵋	5721
嵌	9580
嵍	2
嵎	18
嵏	0
嵐	1
嵑	2
嵒	0
嵓	1
嵔	0
嵕	0
嵖	0
嵗	0
嵘	444
嵙	1
嵚	10
嵛	23
嵜	0
嵝	32
嵞	0
嵟	0
嵠	0
嵡	0
嵢	0
嵣	0
嵤	0
嵥	12
嵦	25
嵧	0
嵨	1
嵩	908
嵪	2
嵫	50
嵬	250
嵭	24
嵮	0
嵯	30
嵰	0
嵱	0
嵲	1
嵳	0
嵴	4
嵵	0
嵶	0
嵷	3
嵸	0
嵹	0
嵺	2
嵻	0
嵼	1
嵽	0
嵾	2
嵿	1
嶀	1
嶁	0
嶂	443
嶃	0
嶄	0
嶅	24
嶆	0
嶇	0
嶈	0
嶉	0
嶊	0
嶋	0
嶌	0
嶍	0
嶎	0
嶏	0
嶐	0
嶑	0
嶒	19
嶓	10
嶔	0
嶕	1
嶖	0
嶗	6
嶘	0
嶙	1084
嶚	0
嶛	0
嶜	0
嶝	50
嶞	0
嶟	0
嶠	0
嶡	0
嶢	0
嶣	0
嶤	0
嶥	0
嶦	0
嶧	0
嶨	0
嶩	0
嶪	0
嶫	0
嶬	0
嶭	0
嶮	0
嶯	0
嶰	0
嶱	0
嶲	0
嶳	0
嶴	24
嶵	0
嶶	0
嶷	31
嶸	0
嶹	0
嶺	0
嶻	0
嶼	0
嶽	0
嶾	0
嶿	0
巀	0
巁	0
巂	0
巃	0
巄	0
巅	3185
巆	0
巇	0
巈	0
巉	0
巊	0
巋	0
巌	0
巍	5243
巎	0
巏	0
巐	0
巑	0
巒	0
巓	0
巔	0
巕	0
巖	0
巗	0
巘	0
巙	0
巚	0
巛	0
巜	0
川	37942
州	80468
巟	0
巠	0
巡	26143
巢	8776
巣	0
巤	0
工	719314
左	156487
巧	81704
巨	87057
巩	7930
巪	0
巫	14266
巬	0
巭	0
差	154135
巯	4
巰	0
己	794181
已	1310849
巳	668
巴	141250
巵	11
巶	0
巷	14202
巸	0
巹	0
巺	0
巻	0
巼	0
巽	2723
巾	25227
巿	12
帀	0
币	30740
市	393182
布	178884
帄	0
帅	20895
帆	11112
帇	0
师	403365
帉	0
帊	4
帋	0
希	156089
帍	0
帎	1
帏	771
帐	45361
帑	8
帒	0
帓	2
帔	26
帕	11130
帖	11224
帗	2
帘	19247
帙	229
帚	1816
帛	3130
帜	8855
帝	81716
帞	0
帟	24
帠	1
帡	18
帢	8
帣	0
帤	5
帥	24
带	394152
帧	5102
帨	36
帩	5
帪	0
師	3
帬	0
席	126711
帮	228937
帯	0
帰	0
帱	18
帲	0
帳	1
帴	2
帵	0
帶	2
帷	4654
常	398535
帹	0
帺	0
帻	12
帼	1208
帽	26693
帾	1
帿	0
幀	0
幁	9
幂	361
幃	0
幄	926
幅	43087
幆	0
幇	24
幈	1
幉	0
幊	0
幋	4
幌	3801
幍	1
幎	8
幏	0
幐	0
幑	0
幒	0
幓	3
幔	2545
幕	56254
幖	0
幗	2
幘	2
幙	22
幚	24
幛	277
幜	0
幝	0
幞	61
幟	2
幠	2
幡	3221
幢	9629
幣	24
幤	24
幥	0
幦	11
幧	2
幨	2
幩	1
幪	372
幫	24
幬	2
幭	2
幮	3
幯	1
幰	9
幱	0
干	361235
平	426592
年	1497388
幵	2
并	561750
幷	421
幸	120754
幹	11
幺	270
幻	44051
幼	27253
幽	57683
幾	0
广	183210
庀	20
庁	0
庂	0
広	0
庄	90253
庅	0
庆	45250
庇	4632
庈	0
庉	0
床	111549
庋	34
庌	5
庍	24
庎	0
序	96109
庐	4763
庑	208
庒	0
库	77810
应	586437
底	204709
庖	515
店	95831
庘	0
庙	28065
庚	2718
庛	7
府	247302
庝	0
庞	26869
废	38519
庠	280
庡	0
庢	0
庣	0
庤	11
庥	94
度	411794
座	137529
庨	0
庩	0
庪	1
庫	7
庬	0
庭	68549
庮	4
庯	0
庰	1
庱	4
庲	1
庳	56
庴	0
庵	6513
庶	3441
康	49988
庸	10926
庹	70
庺	0
庻	0
庼	2
庽	0
庾	791
庿	0
廀	0
廁	3
廂	9
廃	0
廄	0
廅	1
廆	0
廇	0
廈	2
廉	18253
廊	19530
廋	0
廌	0
廍	0
廎	0
廏	0
廐	0
廑	31
廒	57
廓	6867
廔	0
廕	0
廖	1872
廗	0
廘	0
廙	0
廚	0
廛	130
廜	0
廝	4
廞	0
廟	0
廠	0
廡	0
廢	0
廣	2
廤	0
廥	1
廦	24
廧	0
廨	123
廩	0
廪	8
廫	0
廬	0
廭	0
廮	0
廯	0
廰	2
廱	6
廲	0
廳	0
廴	1
廵	0
延	43859
廷	21039
廸	0
廹	0
建	456277
廻	0
廼	0
廽	0
廾	39
廿	3459
开	1220113
弁	744
异	169440
弃	61851
弄	111736
弅	1
弆	0
弇	2
弈	1004
弉	0
弊	6248
弋	531
弌	0
弍	0
弎	0
式	265253
弐	0
弑	632
弒	0
弓	19204
弔	0
引	208354
弖	0
弗	6890
弘	9123
弙	0
弚	0
弛	2649
弜	10
弝	27
弞	0
弟	278146
张	292095
弡	0
弢	0
弣	0
弤	0
弥	26017
弦	15939
弧	7194
弨	872
弩	6322
弪	5
弫	0
弬	0
弭	735
弮	0
弯	37175
弰	5
弱	80022
弲	0
弳	0
弴	0
張	2
弶	0
強	28
弸	14
弹	75175
强	406845
弻	24
弼	1268
弽	2
弾	0
弿	14
彀	15
彁	0
彂	0
彃	24
彄	18
彅	0
彆	21
彇	0
彈	2
彉	1
彊	2
彋	5
彌	0
彍	2
彎	2
彏	0
彐	1
彑	0
归	100192
当	1012236
彔	0
录	59923
彖	37
彗	1002
彘	168
彙	15
彚	0
彛	0
彜	0
彝	1509
彞	0
彟	24
彠	0
彡	2
形	366722
彣	0
彤	5075
彥	1
彦	5117
彧	169
彨	0
彩	77821
彪	2969
彫	3
彬	5408
彭	6537
彮	0
彯	0
彰	8537
影	286169
彲	0
彳	56
彴	2
彵	0
彶	3
彷	12505
彸	0
役	22094
彺	0
彻	47585
彼	43812
彽	1
彾	0
彿	202
往	384495
征	73475
徂	10
徃	0
径	57222
待	232755
徆	0
徇	1160
很	715610
徉	544
徊	4697
律	112391
後	20780
徍	0
徎	0
徏	0
徐	32537
徑	5
徒	85866
従	0
徔	0
徕	397
徖	0
得	2262373
徘	4673
徙	1341
徚	1
徛	0
徜	516
徝	0
從	2
徟	2
徠	0
御	32935
徢	0
徣	0
徤	1
徥	2
徦	22
徧	2
徨	1424
復	43
循	25444
徫	0
徬	90
徭	100
微	314690
徯	12
徰	0
徱	0
徲	0
徳	39
徴	2
徵	47
徶	1
德	107106
徸	0
徹	18
徺	0
徻	0
徼	211
徽	11426
徾	0
徿	1
忀	2
忁	24
忂	2
心	1805309
忄	31
必	414693
忆	46401
忇	0
忈	0
忉	41
忊	0
忋	0
忌	34591
忍	145825
忎	0
忏	3483
忐	3047
忑	3127
忒	300
忓	0
忔	2
忕	2
忖	32119
志	162984
忘	128830
忙	226124
忚	0
忛	0
応	0
忝	592
忞	20
忟	0
忠	37600
忡	4863
忢	0
忣	6
忤	1460
忥	0
忦	0
忧	54542
忨	0
忩	0
忪	26
快	499720
忬	0
忭	77
忮	26
忯	0
忰	0
忱	1791
忲	0
忳	21
忴	0
念	196722
忶	4
忷	2
忸	1016
忹	0
忺	11
忻	716
忼	2
忽	233051
忾	725
忿	13092
怀	153684
态	160982
怂	1465
怃	100
怄	501
怅	6173
怆	2010
怇	0
怈	0
怉	24
怊	7
怋	0
怌	0
怍	13
怎	526382
怏	1255
怐	0
怑	24
怒	167177
怓	0
怔	62328
怕	305560
怖	20311
怗	0
怘	0
怙	268
怚	0
怛	8
怜	73690
思	361198
怞	0
怟	0
怠	6013
怡	6415
怢	0
怣	0
怤	0
急	276705
怦	5600
性	379001
怨	55850
怩	1016
怪	269354
怫	6
怬	0
怭	24
怮	0
怯	16965
怰	0
怱	0
怲	0
怳	0
怴	0
怵	1120
怶	0
怷	0
怸	0
怹	0
怺	0
总	440748
怼	516
怽	0
怾	0
怿	110
恀	0
恁	2855
恂	8
恃	7226
恄	0
恅	0
恆	0
恇	0
恈	0
恉	0
恊	0
恋	46698
恌	0
恍	20103
恎	0
恏	0
恐	118805
恑	0
恒	11233
恓	0
恔	0
恕	14496
恖	0
恗	0
恘	0
恙	4807
恚	392
恛	0
恜	0
恝	1
恞	0
恟	0
恠	0
恡	0
恢	46477
恣	2158
恤	3383
恥	0
恦	0
恧	30
恨	113449
恩	65354
恪	1883
恫	1535
恬	3556
恭	36024
恮	0
息	317588
恰	38583
恱	0
恲	0
恳	13864
恴	0
恵	0
恶	158782
恷	0
恸	1895
恹	1043
恺	2727
恻	5096
恼	39386
恽	164
恾	0
恿	1474
悀	0
悁	23
悂	0
悃	35
悄	60729
悅	43
悆	2
悇	2
悈	0
悉	45696
悊	1
悋	0
悌	447
悍	9956
悎	2
悏	0
悐	1
悑	0
悒	672
悓	0
悔	43628
悕	0
悖	1703
悗	2
悘	0
悙	0
悚	5315
悛	8
悜	0
悝	8
悞	0
悟	33098
悠	28758
悡	0
悢	2
患	32206
悤	0
悥	0
悦	36961
悧	0
您	146097
悩	0
悪	0
悫	113
悬	25558
悭	279
悮	2
悯	6507
悰	128
悱	265
悲	74484
悳	0
悴	5074
悵	2
悶	39
悷	1
悸	6806
悹	1
悺	1
悻	3835
悼	5784
悽	46
悾	12
悿	0
惀	2
惁	1
惂	0
惃	0
惄	6
情	972484
惆	2671
惇	819
惈	0
惉	0
惊	325941
惋	3748
惌	3
惍	0
惎	17
惏	2
惐	0
惑	45883
惒	0
惓	40
惔	2
惕	4773
惖	0
惗	0
惘	5289
惙	24
惚	5258
惛	36
惜	78634
惝	41
惞	0
惟	23542
惠	18228
惡	2
惢	0
惣	4
惤	0
惥	0
惦	2846
惧	40619
惨	61377
惩	16000
惪	0
惫	4931
惬	1859
惭	11436
惮	3972
惯	49327
惰	1592
惱	0
惲	0
想	1377292
惴	980
惵	27
惶	19899
惷	11
惸	1
惹	37891
惺	4234
惻	10
惼	24
惽	0
惾	0
惿	2
愀	8
愁	43042
愂	24
愃	1
愄	4
愅	6
愆	478
愇	0
愈	81166
愉	24791
愊	31
愋	0
愌	0
愍	8
愎	574
意	1007032
愐	1
愑	0
愒	3
愓	3
愔	117
愕	27245
愖	3
愗	0
愘	0
愙	2
愚	22318
愛	32
愜	2
愝	0
愞	1
感	510210
愠	2118
愡	0
愢	0
愣	28593
愤	48840
愥	0
愦	131
愧	29486
愨	0
愩	0
愪	0
愫	1735
愬	47
愭	0
愮	4
愯	1
愰	1
愱	0
愲	0
愳	1
愴	2
愵	0
愶	0
愷	0
愸	0
愹	0
愺	0
愻	11
愼	0
愽	4
愾	0
愿	214021
慀	0
慁	22
慂	0
慃	0
慄	87
慅	2
慆	6
慇	0
慈	32612
慉	0
慊	8
態	0
慌	47464
慍	0
慎	22045
慏	0
慐	0
慑	8351
慒	0
慓	0
慔	0
慕	20173
慖	0
慗	0
慘	0
慙	0
慚	0
慛	0
慜	0
慝	8
慞	0
慟	0
慠	24
慡	0
慢	142334
慣	0
慤	0
慥	0
慦	0
慧	34068
慨	18632
慩	0
慪	0
慫	0
慬	0
慭	0
慮	0
慯	0
慰	41275
慱	0
慲	0
慳	0
慴	0
慵	2266
慶	0
慷	5741
慸	0
慹	0
慺	0
慻	0
慼	0
慽	0
慾	0
慿	0
憀	0
憁	0
憂	0
憃	0
憄	0
憅	0
憆	0
憇	0
憈	0
憉	0
憊	24
憋	4854
憌	0
憍	0
憎	8088
憏	0
憐	0
憑	0
憒	0
憓	0
憔	4965
憕	0
憖	0
憗	0
憘	0
憙	3
憚	3
憛	2
憜	0
憝	24
憞	0
憟	5
憠	0
憡	0
憢	2
憣	0
憤	0
憥	0
憦	0
憧	2817
憨	3130
憩	1883
憪	0
憫	2
憬	2254
憭	10
憮	0
憯	33
憰	0
憱	3
憲	0
憳	0
憴	0
憵	0
憶	1
憷	55
憸	12
憹	3
憺	8
憻	0
憼	5
憽	0
憾	15558
憿	16
懀	0
懁	0
懂	81325
懃	106
懄	0
懅	1
懆	2
懇	5
懈	10459
應	1
懊	7727
懋	257
懌	0
懍	0
懎	0
懏	0
懐	0
懑	613
懒	25424
懓	24
懔	3
懕	0
懖	0
懗	0
懘	1
懙	0
懚	0
懛	0
懜	6
懝	24
懞	5
懟	4
懠	0
懡	0
懢	0
懣	0
懤	2
懥	14
懦	4649
懧	0
懨	9
懩	2
懪	4
懫	0
懬	0
懭	1
懮	160
懯	0
懰	0
懱	0
懲	5
懳	0
懴	0
懵	1389
懶	33
懷	2
懸	1
懹	17
懺	0
懻	0
懼	5
懽	0
懾	3
懿	804
戀	0
戁	4
戂	0
戃	0
戄	2
戅	0
戆	6
戇	2
戈	7328
戉	0
戊	1477
戋	53
戌	58
戍	1399
戎	2866
戏	79074
成	1093321
我	5379866
戒	40644
戓	0
戔	2
戕	109
或	285496
戗	79
战	295225
戙	1
戚	17100
戛	1107
戜	0
戝	0
戞	1
戟	5188
戠	1
戡	126
戢	251
戣	3
戤	3
戥	60
戦	0
戧	0
戨	0
戩	0
截	45358
戫	0
戬	77
戭	2
戮	4643
戯	0
戰	2
戱	0
戲	36
戳	8240
戴	39877
戵	0
戶	29
户	147110
戸	0
戹	0
戺	2
戻	0
戼	0
戽	27
戾	2423
房	283736
所	994262
扁	9631
扂	4
扃	199
扄	0
扅	2
扆	44
扇	34244
扈	1956
扉	3581
扊	13
手	1509339
扌	74
才	735951
扎	51668
扏	0
扐	0
扑	4
扒	4195
打	643282
扔	17519
払	0
扖	0
扗	0
托	72320
扙	0
扚	0
扛	6549
扜	0
扝	0
扞	0
扟	0
扠	0
扡	0
扢	0
扣	35292
扤	0
扥	0
扦	220
执	115687
扨	0
扩	56958
扪	665
扫	55002
扬	114750
扭	37757
扮	35620
扯	40731
扰	36765
扱	0
扲	0
扳	8145
扴	0
扵	0
扶	64127
扷	24
扸	0
批	108228
扺	0
扻	0
扼	3848
扽	0
找	327230
承	126222
技	262674
抁	0
抂	0
抃	0
抄	14247
抅	0
抆	0
抇	0
抈	0
抉	2572
把	965380
抋	0
抌	0
抍	0
抎	0
抏	0
抐	0
抑	23361
抒	4027
抓	154867
抔	3
投	175385
抖	55157
抗	79078
折	73077
抙	0
抚	47368
抛	28458
抜	24
抝	48
択	0
抟	19
抠	1029
抡	5063
抢	75390
抣	0
护	193474
报	462230
抦	0
抧	0
抨	1182
抩	0
抪	0
披	27764
抬	95612
抭	0
抮	0
抯	0
